CWE ID,Project Name,Vulnerable File,Programming Language,Line Number,Code Snippet,Exact Vulnerable Line,Description
CWE-134,apache/oozie,core/src/main/java/org/apache/oozie/servlet/JsonRestServlet.java,Java,367,"private void logHeaderInfo(HttpServletRequest request){
        XLog log = XLog.getLog(getClass());
        StringBuilder traceInfo = new StringBuilder(4096);
            
            Enumeration<String> names = (Enumeration<String>) request.getHeaderNames();
            traceInfo.append(""Request URL: "").append(getRequestUrl(request)).append(""\nRequest Headers:\n"");
            while (names.hasMoreElements()) {
                String name = names.nextElement();
                String value = request.getHeader(name);
                traceInfo.append(name).append("" : "").append(value).append(""\n"");
            }
            log.trace(traceInfo);
    }",log.trace(traceInfo);,"Unsanitized input from the request URL flows into java.text.MessageFormat.format, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,JakeWharton/u2020,app/src/internalDebug/java/com/jakewharton/u2020/ui/debug/DebugView.java,Java,605,"private void setEndpointAndRelaunch(String endpoint) {
    Timber.d(""Setting network endpoint to %s"", endpoint);
    networkEndpoint.set(endpoint);

    ProcessPhoenix.triggerRebirth(getContext());
  }","Timber.d(""Setting network endpoint to %s"", endpoint);","Unsanitized input from android.widget.EditText.getText() flows into timber.log.Timber.d, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,playframework/play1,modules/docviewer/app/controllers/PlayDocumentation.java,Java,145,"public static void releases(String id, String version, String docLang) throws Exception {
    String docLangDir = (docLang != null && (!""en"".equalsIgnoreCase(docLang) && !docLang.matches(""en-.*"")))
        ? ""_"" + docLang + ""/"" : ""/"";

    File page = new File(Play.frameworkPath,
        ""documentation/manual"" + docLangDir + ""releases/"" + (version != null ? version + ""/"" : """") + id + "".textile"");
    if (!page.exists()) {
      page = new File(Play.frameworkPath, ""documentation/manual/"" + ""releases/"" + id + "".textile"");
    }

    if (!page.exists()) {
      notFound(""Manual page for "" + id + "" not found"");
    }
    String textile = IO.readContentAsString(page);
    String html = generator.toHTML(textile);
    html = generator.stripBody(html);
    String title = generator.getTitle(textile);

    List<String> modules = new ArrayList();
    List<String> apis = new ArrayList();
    if (id.equals(""home"")) {
      for (String key : Play.modules.keySet()) {
        VirtualFile mr = Play.modules.get(key);
        VirtualFile home = mr.child(""documentation/manual/"" + ""home.textile"");
        if (home.exists()) {
          modules.add(key);
        }
        if (mr.child(""documentation/api/index.html"").exists()) {
          apis.add(key);
        }
      }
    }
    List<LangMenu> langMenuList = LangMenuHelper.getMenuList();
    render(id, html, title, modules, apis, docLang, langMenuList);
  }","render(id, html, title, modules, apis, docLang, langMenuList);","Unsanitized input from an HTTP parameter flows into java.lang.String.format, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,jfinal/jfinal,src/main/java/com/jfinal/core/ActionHandler.java,Java,192,"private void handleActionException(String target, HttpServletRequest request, HttpServletResponse response, Action action, ActionException e) {
		int errorCode = e.getErrorCode();
		String msg = null;
		if (errorCode == 404) {
			msg = ""404 Not Found: "";
		} else if (errorCode == 400) {
			msg = ""400 Bad Request: "";
		} else if (errorCode == 401) {
			msg = ""401 Unauthorized: "";
		} else if (errorCode == 403) {
			msg = ""403 Forbidden: "";
		}
		
		if (msg != null) {
			if (log.isWarnEnabled()) {
				String qs = request.getQueryString();
				msg = msg + (qs == null ? target : target + ""?"" + qs);
				if (e.getMessage() != null) {
					msg = msg + ""\n"" + e.getMessage();
				}
				log.warn(msg);
			}
		} else {
			if (log.isErrorEnabled()) {
				String qs = request.getQueryString();
				log.error(errorCode + "" Error: "" + (qs == null ? target : target + ""?"" + qs), e);
			}
		}
		
		e.getErrorRender().setContext(request, response, action.getViewPath()).render();
	}","log.error(errorCode + "" Error: "" + (qs == null ? target : target + ""?"" + qs), e);","Unsanitized input from an HTTP parameter flows into java.lang.String.format, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,VoltDB/voltdb,src/frontend/org/voltcore/network/VoltPort.java,Java,396,"void unregistered() {
        try {
            if (!m_alreadyStopped) {
                m_alreadyStopped = true;
                try {
                    m_handler.stopped(this);
                } finally {
                    try {
                        m_writeStream.shutdown();
                    } finally {
                        if (m_readStream != null) {
                            m_readStream.shutdown();
                        }
                    }
                }
            }
        } finally {
            networkLog.debug(""Closing channel "" + m_toString);
            try {
                m_channel.close();
            } catch (IOException e) {
                networkLog.warn(e);
            }
        }
    }","networkLog.debug(""Closing channel "" + m_toString);","Unsanitized input from data from a remote resource flows into java.lang.String.format, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,pentaho/pentaho-kettle,engine/src/main/java/org/pentaho/di/repository/RepositoriesMeta.java,Java,341,"protected void parseRepositoriesDoc( Document doc ) throws Exception {
    
    Node repsnode = XMLHandler.getSubNode( doc, ""repositories"" );

    
    int nrconn = XMLHandler.countNodes( repsnode, ""connection"" );
    if ( log.isDebug() ) {
      log.logDebug( BaseMessages.getString( PKG, ""RepositoryMeta.Log.ConnectionNumber"", nrconn ) );
    }

    for ( int i = 0; i < nrconn; i++ ) {
      if ( log.isDebug() ) {
        log.logDebug( BaseMessages.getString( PKG, ""RepositoryMeta.Log.LookingConnection"", i ) );
      }

      Node dbnode = XMLHandler.getSubNodeByNr( repsnode, ""connection"", i );

      DatabaseMeta dbcon = null;
      try {
        dbcon = new DatabaseMeta( dbnode );
        addDatabase( dbcon );
        if ( log.isDebug() ) {
          log.logDebug( BaseMessages.getString( PKG, ""RepositoryMeta.Log.ReadConnection"", dbcon.getName() ) );
        }
      } catch ( Exception kpe ) {

        log.logError( BaseMessages.getString( PKG, ""RepositoryMeta.Error.CreatingDatabaseMeta"", dbcon.getName() ) );

      }
    }

    
    int nrreps = XMLHandler.countNodes( repsnode, RepositoryMeta.XML_TAG );
    if ( log.isDebug() ) {
      log.logDebug( BaseMessages.getString( PKG, ""RepositoryMeta.Log.RepositoryNumber"", nrreps ) );
    }
    StringBuilder unableToReadIds = new StringBuilder();
    KettleException kettleException = null;
    for ( int i = 0; i < nrreps; i++ ) {
      Node repnode = XMLHandler.getSubNodeByNr( repsnode, RepositoryMeta.XML_TAG, i );
      if ( log.isDebug() ) {
        log.logDebug( BaseMessages.getString( PKG, ""RepositoryMeta.Log.LookingRepository"", i ) );
      }
      String id = XMLHandler.getTagValue( repnode, ""id"" );
      if ( Utils.isEmpty( id ) ) {
        
        
        id = KettleDatabaseRepositoryMeta.REPOSITORY_TYPE_ID;
      }
      try {
        RepositoryMeta repositoryMeta =
          PluginRegistry.getInstance().loadClass( RepositoryPluginType.class, id, RepositoryMeta.class );
        if ( repositoryMeta != null ) {
          repositoryMeta.loadXML( repnode, databases );
          
          
          if ( repositoryMeta.getDescription() == null || repositoryMeta.getDescription().equals( """" ) ) {
            repositoryMeta.setDescription( repositoryMeta.getName() );
          }
          addRepository( repositoryMeta );
          if ( log.isDebug() ) {
            log.logDebug( BaseMessages
              .getString( PKG, ""RepositoryMeta.Log.ReadRepository"", repositoryMeta.getName() ) );
          }
        } else {
          unableToReadIds.append( id );
          unableToReadIds.append( "","" );
          if ( log.isDebug() ) {
            log.logDebug( BaseMessages.getString( PKG, ""RepositoryMeta.Error.ReadRepositoryId"", id ) );
          }
        }
      } catch ( KettleException ex ) {
        
        Throwable cause = ex;
        kettleException = ex;
        while ( cause.getCause() != null ) {
          cause = cause.getCause();
        }

        if ( cause instanceof KettleRepositoryNotSupportedException ) {
          
          if ( log.isDebug() ) {
            log.logDebug( BaseMessages.getString( PKG, ""RepositoryMeta.Error.UnrecognizedRepositoryType"", id ) );
          }
        }
      }
    }
    if ( unableToReadIds != null && unableToReadIds.length() > 0 ) {
      errorMessage =
        BaseMessages.getString( PKG, ""RepositoryMeta.Error.ReadRepositoryIdNotAvailable"", unableToReadIds
          .substring( 0, unableToReadIds.lastIndexOf( "","" ) ) );
    }
    if ( kettleException != null ) {
      throw kettleException;
    }
  }","log.logDebug( BaseMessages.getString( PKG, ""RepositoryMeta.Error.UnrecognizedRepositoryType"", id ) );","Unsanitized input from an environment path variable flows into java.text.MessageFormat.format, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,apache/oozie,core/src/main/java/org/apache/oozie/servlet/JsonRestServlet.java,Java,445,"protected void validateRestUrl(String method, String resourceName, Map<String, String[]> queryStringParams)
            throws ServletException {

        if (resourceName.contains(""/"")) {
            throw new XServletException(HttpServletResponse.SC_BAD_REQUEST, ErrorCode.E0301, resourceName);
        }

        boolean valid = false;
        for (int i = 0; !valid && i < resourcesInfo.size(); i++) {
            ResourceInfo resourceInfo = resourcesInfo.get(i);
            if (resourceInfo.name.equals(resourceName) || resourceInfo.wildcard) {
                if (!resourceInfo.methods.contains(method)) {
                    throw new XServletException(HttpServletResponse.SC_BAD_REQUEST, ErrorCode.E0301, resourceName);
                }
                for (Map.Entry<String, String[]> entry : queryStringParams.entrySet()) {
                    String name = entry.getKey();
                    ParameterInfo parameterInfo = resourceInfo.parameters.get(name);
                    if (parameterInfo != null) {
                        if (!parameterInfo.methods.contains(method)) {
                            throw new XServletException(HttpServletResponse.SC_BAD_REQUEST, ErrorCode.E0302, name);
                        }
                        String value = entry.getValue()[0].trim();
                        if (parameterInfo.type.equals(Boolean.class)) {
                            value = value.toLowerCase();
                            if (!value.equals(""true"") && !value.equals(""false"")) {
                                throw new XServletException(HttpServletResponse.SC_BAD_REQUEST, ErrorCode.E0304, name,
                                                            ""boolean"");
                            }
                        }
                        if (parameterInfo.type.equals(Integer.class)) {
                            try {
                                Integer.parseInt(value);
                            }
                            catch (NumberFormatException ex) {
                                throw new XServletException(HttpServletResponse.SC_BAD_REQUEST, ErrorCode.E0304, name,
                                                            ""integer"");
                            }
                        }
                    }
                }
                for (ParameterInfo parameterInfo : resourceInfo.parameters.values()) {
                    if (parameterInfo.methods.contains(method) && parameterInfo.required
                            && queryStringParams.get(parameterInfo.name) == null) {
                        throw new XServletException(HttpServletResponse.SC_BAD_REQUEST, ErrorCode.E0305,
                                                    parameterInfo.name);
                    }
                }
                valid = true;
            }
        }
        if (!valid) {
            throw new XServletException(HttpServletResponse.SC_BAD_REQUEST, ErrorCode.E0301, resourceName);
        }
    }","throw new XServletException(HttpServletResponse.SC_BAD_REQUEST, ErrorCode.E0301, resourceName);","Unsanitized input from the request URL flows into java.text.MessageFormat.format, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,Azure/azure-sdk-for-java,sdk/servicebus/azure-messaging-servicebus/src/samples/java/com/azure/messaging/servicebus/ServiceBusSenderClientJavaDocCodeSamples.java,Java,325,"public void sendSessionMessage() {
        
        
        ServiceBusSenderClient sender = new ServiceBusClientBuilder()
            .credential(fullyQualifiedNamespace, new DefaultAzureCredentialBuilder().build())
            .sender()
            .queueName(sessionEnabledQueueName)
            .buildClient();

        
        ServiceBusMessage message = new ServiceBusMessage(""Hello world"")
            .setSessionId(""greetings"");

        sender.sendMessage(message);

        
        sender.close();
        
    }",ServiceBusSenderClient sender = new ServiceBusClientBuilder(),"Unsanitized input from an environment path variable flows into org.slf4j.helpers.MessageFormatter.arrayFormat, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,flyway/flyway,flyway-database/flyway-sqlserver/src/main/java/org/flywaydb/clean/database/SQLServerCleanModePlugin.java,Java,128,"private List<String> cleanEventNotifications(SQLServerDatabase database, JdbcTemplate jdbcTemplate) throws SQLException {
        return jdbcTemplate.queryForStringList(""SELECT name FROM sys.event_notifications"").stream()
                           .map(name -> ""DROP EVENT NOTIFICATION "" + database.quote(name) + "" ON DATABASE"")
                           .collect(Collectors.toList());
    }",".map(name -> ""DROP EVENT NOTIFICATION "" + database.quote(name) + "" ON DATABASE"")","Unsanitized input from a database flows into java.lang.String.format, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,asakusafw/asakusafw,operation-project/directio/src/main/java/com/asakusafw/operation/tools/directio/file/AbstractFileCopyCommand.java,Java,218,"private void copyTo(ResourceInfo source, Path destination) {
        try (PrintWriter writer = outputParameter.open()) {
            org.apache.hadoop.fs.Path src = asHadoopPath(source.getPath());
            Path dst = destination;
            executorParameter.execute(new Copy(
                    writer,
                    dataSourceParameter.getHadoopFileSystem(src), src,
                    dataSourceParameter.getHadoopFileSystem(dst), dst));
        }
    }",executorParameter.execute(new Copy(,"Unsanitized input from an environment path variable flows into printf, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,pentaho/pentaho-kettle,plugins/monet-db-bulk-loader/impl/src/main/java/org/pentaho/di/trans/steps/monetdbbulkloader/MonetDBBulkLoader.java,Java,599,"public boolean init( StepMetaInterface smi, StepDataInterface sdi ) {
    meta = (MonetDBBulkLoaderMeta) smi;
    data = (MonetDBBulkLoaderData) sdi;

    if ( super.init( smi, sdi ) ) {

      try {
        verifyDatabaseConnection();
      } catch ( KettleException ex ) {
        logError( ex.getMessage() );
        return false;
      }

      data.quote = environmentSubstitute( meta.getFieldEnclosure() );
      data.separator = environmentSubstitute( meta.getFieldSeparator() );

      String nulls = environmentSubstitute( meta.getNULLrepresentation() );
      if ( nulls == null ) {
        data.nullrepresentation = new String();
      } else {
        data.nullrepresentation = nulls;
      }
      data.newline = Const.CR;

      String encoding = environmentSubstitute( meta.getEncoding() );

      data.monetDateMeta = new ValueMetaDate( ""dateMeta"" );
      data.monetDateMeta.setConversionMask( ""yyyy/MM/dd"" );
      data.monetDateMeta.setStringEncoding( encoding );

      data.monetTimestampMeta = new ValueMetaDate( ""timestampMeta"" );
      data.monetTimestampMeta.setConversionMask( ""yyyy/MM/dd HH:mm:ss"" );
      data.monetTimestampMeta.setStringEncoding( encoding );

      data.monetTimeMeta = new ValueMetaDate( ""timeMeta"" );
      data.monetTimeMeta.setConversionMask( ""HH:mm:ss"" );
      data.monetTimeMeta.setStringEncoding( encoding );

      data.monetNumberMeta = new ValueMetaNumber( ""numberMeta"" );
      data.monetNumberMeta.setConversionMask( ""#.#"" );
      data.monetNumberMeta.setGroupingSymbol( "","" );
      data.monetNumberMeta.setDecimalSymbol( ""."" );
      data.monetNumberMeta.setStringEncoding( encoding );

      data.bufferSize = Const.toInt( environmentSubstitute( meta.getBufferSize() ), 100000 );

      
      
      data.rowBuffer = new String[data.bufferSize]; 
      data.bufferIndex = 0;

      
      
      meta.getDatabaseMeta().setQuoteAllFields(  meta.isFullyQuoteSQL() );

      
      String connectionName = meta.getDbConnectionName();
      if ( !Utils.isEmpty( connectionName ) && connectionName.startsWith( ""${"" ) && connectionName.endsWith( ""}"" ) ) {
        meta.setDatabaseMeta( localTransMeta.findDatabase( environmentSubstitute( connectionName ) ) );
      }

      
      data.schemaTable =
          meta.getDatabaseMeta( this ).getQuotedSchemaTableCombination(
              environmentSubstitute( meta.getSchemaName() ), environmentSubstitute( meta.getTableName() ) );

      return true;
    }
    return false;
  }",meta.setDatabaseMeta( localTransMeta.findDatabase( environmentSubstitute( connectionName ) ) );,"Unsanitized input from an environment path variable flows into java.text.MessageFormat.format, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,naver/ngrinder,ngrinder-controller/src/main/java/org/ngrinder/perftest/service/PerfTestRunnable.java,Java,494,"protected void doFinish(boolean initial) {
		if (!initial && consoleManager.getConsoleInUse().isEmpty()) {
			return;
		}

		if (initial) {
			String message = ""Test is canceled by system"";
			for (PerfTest each : perfTestService.getAllProgressing()) {
				SingleConsole consoleUsingPort = consoleManager.getConsoleUsingPort(each.getPort());
				doCancel(each, consoleUsingPort, message);
				LOG.info(format(each, message, each.getId()));
				cleanUp(each);
				notifyFinish(each, StopReason.CANCEL_BY_SYSTEM);
			}
		}

		doFinish();
	}","LOG.info(format(each, message, each.getId()));","Unsanitized input from an environment path variable flows into org.slf4j.helpers.MessageFormatter.arrayFormat, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,OpenRock/OpenAM,openam-core/src/main/java/com/sun/identity/authentication/spi/AMLoginModule.java,Java,2379,"public AMIdentityRepository getAMIdentityRepository(String orgDN) {
       return AuthD.getAuth().getAMIdentityRepository(orgDN);
    }",return AuthD.getAuth().getAMIdentityRepository(orgDN);,"Unsanitized input from the request URL flows into java.text.MessageFormat.format, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,apache/oozie,core/src/main/java/org/apache/oozie/servlet/V2JobServlet.java,Java,93,"protected String getJMSTopicName(HttpServletRequest request, HttpServletResponse response) throws XServletException,
            IOException {
        String topicName;
        String jobId = getResourceName(request);
        DagEngine dagEngine = Services.get().get(DagEngineService.class).getDagEngine(getUser(request));
        try {
            topicName = dagEngine.getJMSTopicName(jobId);
        }
        catch (DagEngineException ex) {
            throw new XServletException(HttpServletResponse.SC_BAD_REQUEST, ex);
        }
        return topicName;
    }",topicName = dagEngine.getJMSTopicName(jobId);,"Unsanitized input from the request URL flows into java.text.MessageFormat.format, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,pentaho/pentaho-kettle,plugins/infobright-bulk-loader/impl/src/main/java/org/pentaho/di/trans/steps/infobrightoutput/InfobrightLoaderData.java,Java,65,"void databaseSetup( InfobrightLoaderMeta meta, InfobrightLoader step ) throws KettleException {

    db = new Database( step, meta.getDatabaseMeta() );
    db.connect();

    
    
    
    
    
    
    requiredRowMeta = meta.getRequiredFields( step );
    requiredFields = requiredRowMeta.getFieldNames();

    try {
      
      
      if ( meta.getInfobrightProductType() == null ) {
        meta.setDataFormat( DataFormat.TXT_VARIABLE ); 
      }
      DataFormat dataFormat = DataFormat.valueForDisplayName( meta.getInfobrightProductType() );
      int agentPort = meta.getAgentPort();
      Charset charset = meta.getCharset();
      Connection conn = db.getConnection();
      String tableName =
        meta
          .getDatabaseMeta().getQuotedSchemaTableCombination(
            step.environmentSubstitute( meta.getSchemaName() ),
            step.environmentSubstitute( meta.getTableName() ) );
      EtlLogger logger = new KettleEtlLogger( step );
      loader = new InfobrightNamedPipeLoader( tableName, conn, logger, dataFormat, charset, agentPort );
      loader.setTimeout( 30 );
      String debugFile = meta.getDebugFile();
      if ( debugFile != null ) {
        OutputStream debugOutputStream = new FileOutputStream( debugFile );
        loader.setDebugOutputStream( debugOutputStream );
      }
      record = loader.createRecord( false ); 
      loader.start();

    } catch ( Exception e ) {
      db.disconnect();
      db = null;
      if ( loader != null ) {
        try {
          loader.killQuery();
        } catch ( SQLException e1 ) {
          throw new KettleDatabaseException( e1 );
        }
      }
      throw new KettleDatabaseException( e );
    }
  }","db = new Database( step, meta.getDatabaseMeta() );","Unsanitized input from an environment path variable flows into java.text.MessageFormat.format, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,Azure/azure-sdk-for-java,sdk/storage/azure-storage-queue/src/samples/java/com/azure/storage/queue/ReadmeSamples.java,Java,79,"public void createQueue2() {
        
        String queueServiceAsyncURL = String.format(""https:
        QueueServiceAsyncClient queueServiceAsyncClient = new QueueServiceClientBuilder().endpoint(queueServiceAsyncURL)
            .sasToken(SAS_TOKEN).buildAsyncClient();
        queueServiceAsyncClient.createQueue(""newAsyncQueue"").subscribe(result -> {
            
        }, error -> {
            
        }, () -> {
            
        });
        
    }",QueueServiceAsyncClient queueServiceAsyncClient = new QueueServiceClientBuilder().endpoint(queueServiceAsyncURL),"Unsanitized input from an environment path variable flows into org.slf4j.helpers.MessageFormatter.arrayFormat, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,playframework/play1,samples-and-tests/chat/app/controllers/Application.java,Java,31,"public static void enterDemo(@Required String user, @Required String demo) {        
        if(validation.hasErrors()) {
            flash.error(""Please choose a nick name and the demonstration type…"");
            index();
        }
        
        
        if(demo.equals(""refresh"")) {
            Refresh.index(user);
        }
        if(demo.equals(""longpolling"")) {
            LongPolling.room(user);
        }
        if(demo.equals(""websocket"")) {
            WebSocket.room(user);
        }        
    }",WebSocket.room(user);,"Unsanitized input from an HTTP parameter flows into java.lang.String.format, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,VoltDB/voltdb,src/frontend/org/voltdb/RealVoltDB.java,Java,5070,"public void setClusterCreateTime(long clusterCreateTime) {
        m_clusterCreateTime = clusterCreateTime;
        if (m_catalogContext.cluster.getDrconsumerenabled() || m_catalogContext.cluster.getDrproducerenabled()) {
            hostLog.info(""Restoring DR with Cluster Id "" +  m_catalogContext.cluster.getDrclusterid() +
                    "". The DR cluster was first started at "" + new Date(m_clusterCreateTime).toString() + ""."");
        }
    }","hostLog.info(""Restoring DR with Cluster Id "" +  m_catalogContext.cluster.getDrclusterid() +","Unsanitized input from data from a remote resource flows into java.lang.String.format, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,Azure/azure-sdk-for-java,sdk/servicebus/azure-messaging-servicebus/src/samples/java/com/azure/messaging/servicebus/ServiceBusProcessorPeekLockReceiveSample.java,Java,53,"public void run() throws InterruptedException {
        CountDownLatch countdownLatch = new CountDownLatch(1);

        
        
        
        
        
        
        
        
        


        
        ServiceBusProcessorClient processorClient = new ServiceBusClientBuilder()
            .connectionString(connectionString)
            .processor()
            
            
            .receiveMode(ServiceBusReceiveMode.PEEK_LOCK)
            
            
            
            
            .disableAutoComplete()
            .queueName(queueName)
            .processMessage(ServiceBusProcessorPeekLockReceiveSample::processMessage)
            .processError(context -> processError(context, countdownLatch))
            .buildProcessorClient();

        System.out.println(""Starting the processor"");
        processorClient.start();

        System.out.println(""Listening for 10 seconds..."");
        if (countdownLatch.await(10, TimeUnit.SECONDS)) {
            System.out.println(""Closing processor due to unretriable error"");
        } else {
            System.out.println(""Closing processor."");
        }

        processorClient.close();
    }",ServiceBusProcessorClient processorClient = new ServiceBusClientBuilder(),"Unsanitized input from an environment path variable flows into org.slf4j.helpers.MessageFormatter.arrayFormat, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,naver/ngrinder,ngrinder-controller/src/main/java/org/ngrinder/perftest/service/PerfTestRunnable.java,Java,523,"void doFinish() {
		for (PerfTest each : perfTestService.getAllAbnormalTesting()) {
			SingleConsole consoleUsingPort = consoleManager.getConsoleUsingPort(each.getPort());
			doTerminate(each, consoleUsingPort);
			LOG.info(format(each, ""Abnormal test is terminated."", each.getId()));
			cleanUp(each);
			notifyFinish(each, StopReason.TOO_MANY_ERRORS);
		}

		for (PerfTest each : perfTestService.getAllStopRequested()) {
			SingleConsole consoleUsingPort = consoleManager.getConsoleUsingPort(each.getPort());
			doCancel(each, consoleUsingPort);
			LOG.info(format(each, ""Test is Stopped.""));
			cleanUp(each);
			notifyFinish(each, StopReason.CANCEL_BY_USER);
		}

		for (PerfTest each : perfTestService.getAllTesting()) {
			SingleConsole consoleUsingPort = consoleManager.getConsoleUsingPort(each.getPort());
			if (isTestFinishCandidate(each, consoleUsingPort)) {
				doNormalFinish(each, consoleUsingPort);
				LOG.info(format(each, ""Test is finished."", each.getId()));
				cleanUp(each);
				notifyFinish(each, StopReason.NORMAL);
			}
		}
	}","doNormalFinish(each, consoleUsingPort);","Unsanitized input from an environment path variable flows into org.slf4j.helpers.MessageFormatter.arrayFormat, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,pentaho/pentaho-kettle,engine/src/main/java/org/pentaho/di/www/RegisterTransServlet.java,Java,68,"WebResult generateBody( HttpServletRequest request, HttpServletResponse response, boolean useXML ) throws IOException, KettleException  {

    final String xml = IOUtils.toString( request.getInputStream() );

    try {
      
      validateTransformation( new ByteArrayInputStream( xml.getBytes() ) );
      TransConfiguration transConfiguration = TransConfiguration.fromXML( xml );

      Trans trans = createTrans( transConfiguration );

      String message =
        ""Transformation '"" + trans.getName() + ""' was added to Carte with id "" + trans.getContainerObjectId();
      return new WebResult( WebResult.STRING_OK, message, trans.getContainerObjectId() );
    } catch ( KettleXMLException | SAXException ex ) {
      response.setStatus( HttpServletResponse.SC_BAD_REQUEST );
      return new WebResult( WebResult.STRING_ERROR, ex.getMessage(), """" );
    } catch ( Exception ex ) {
      response.setStatus( HttpServletResponse.SC_INTERNAL_SERVER_ERROR );
      return new WebResult( WebResult.STRING_ERROR, ex.getMessage(), """" );
    }
  }",Trans trans = createTrans( transConfiguration );,"Unsanitized input from the HTTP request body flows into java.text.MessageFormat.format, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
CWE-134,jfinal/jfinal,src/main/java/com/jfinal/core/ActionHandler.java,Java,140,"public void handle(String target, HttpServletRequest request, HttpServletResponse response, boolean[] isHandled) {
		if (target.indexOf('.') != -1) {
			return ;
		}
		
		isHandled[0] = true;
		String[] urlPara = {null};
		Action action = getAction(target, urlPara);
		
		if (action == null) {
			if (log.isInfoEnabled()) {
				String qs = request.getQueryString();
				log.info(""404 Action Not Found: "" + (qs == null ? target : target + ""?"" + qs));
			}
			renderManager.getRenderFactory().getErrorRender(404).setContext(request, response).render();
			return ;
		}
		
		Controller controller = null;
		try {
			
			controller = controllerFactory.getController(action.getControllerClass());
			controller._init_(action, request, response, urlPara[0]);
			
			if (resolveJson && controller.isJsonRequest()) {
				
				controller.setHttpServletRequest(jsonRequestFactory.apply(controller.getRawData(), controller.getRequest()));
			}
			
			if (devMode) {
				if (actionReporter.isReportAfterInvocation(request)) {
					new Invocation(action, controller).invoke();
					actionReporter.report(target, controller, action);
				} else {
					actionReporter.report(target, controller, action);
					new Invocation(action, controller).invoke();
				}
			}
			else {
				new Invocation(action, controller).invoke();
			}
			
			Render render = controller.getRender();
			if (render instanceof ForwardActionRender) {
				String actionUrl = ((ForwardActionRender)render).getActionUrl();
				if (target.equals(actionUrl)) {
					throw new RuntimeException(""The forward action url is the same as before."");
				} else {
					handle(actionUrl, request, response, isHandled);
				}
				return ;
			}
			
			if (render == null) {
				render = renderManager.getRenderFactory().getDefaultRender(action.getViewPath() + action.getMethodName());
			}
			render.setContext(request, response, action.getViewPath()).render();
		}
		catch (RenderException e) {
			if (log.isErrorEnabled()) {
				String qs = request.getQueryString();
				log.error(qs == null ? target : target + ""?"" + qs, e);
			}
		}
		catch (ActionException e) {
			handleActionException(target, request, response, action, e);
		}
		catch (Exception e) {
			if (log.isErrorEnabled()) {
				String qs = request.getQueryString();
				String targetInfo = (qs == null ? target : target + ""?"" + qs);
				String sign = ReflectKit.getMethodSignature(action.getMethod());
				log.error(sign + "" : "" + targetInfo, e);
			}
			renderManager.getRenderFactory().getErrorRender(500).setContext(request, response, action.getViewPath()).render();
		} finally {
			controllerFactory.recycle(controller);
		}
	}","log.error(qs == null ? target : target + ""?"" + qs, e);","Unsanitized input from an HTTP parameter flows into java.lang.String.format, where it is used as a format string. This could allow an attacker to trigger an IllegalFormatException."
